#ID	length	GC	coverage	Taxonomic assignment	NCBI taxaid lineage	scores	reason	bin	SRR22405441	SRR22405442	SRR22405445	SRR22405453	SRR22405460	SRR22405461	SRR22405467	SRR22405532	SRR22405538	SRR22405544
k141_68089	9537	47.080	12.20	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;0.91;0.91;0.62;0.62;0.62;0.62;0.62	based on 8/8 ORFs	3	0	0.642428	0	0.013912	0.820648	0.410784	2.20807	0.139058	0	0.0492136
k141_5590	2606	29.087	6.26	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Mucispirillaceae;Mucispirillum;Mucispirillum schaedleri;	1;131567;2;200930;68337;191393;2945020;248038;248039	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.92	based on 3/3 ORFs	1	2.7417	0	1.41704	4.09908	0	2.0631	0	0.186239	0.423504	3.07586
k141_91435	4408	47.868	34.35	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.72;0.69;0.69	based on 3/3 ORFs	2	3.49082	0.895767	0.557185	2.27928	4.50379	6.60992	0.177189	0.455653	0	2.53407
k141_43369	41229	44.020	13.31	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;	1;131567;2;1783270;68336;976;200643;171549;815;816	1.00;1.00;1.00;0.96;0.96;0.96;0.96;0.96;0.92;0.78	based on 23/24 ORFs	10	0.00234724	0.152128	0.0488297	0.0044664	0.0893365	0.028849	0.177562	0.857169	0.000846	0.00263331
k141_29777	9928	55.147	14.17	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;0.87;0.87;0.87;0.87;0.87;0.87;0.75;0.75	based on 5/6 ORFs	5	1.32234	0.0252265	1.08619	1.11688	0.339471	0.450139	0.0349298	0.0384961	0.0291798	2.27067
k141_29780	3962	33.544	6.25	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Mucispirillaceae;Mucispirillum*;	1;131567;2;200930;68337;191393;2945020;248038*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 4/4 ORFs	1	0.593076	0	0.153264	3.22436	0.327932	0.743803	0	0.0805732	0.0916109	2.18618
k141_91443	3668	49.455	7.98	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 4/4 ORFs	26	5.93108	0	0.9835	1.69288	0	0.52069	0	0.0940072	0	0.443597
k141_17693	2758	48.622	8.40	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 3/3 ORFs	26	6.6441	0	2.21401	2.32891	0	0.920979	0	0.166277	0	1.17693
k141_29796	4824	47.430	8.82	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	22	0.400059	0	1.49908	5.38311	0	0.702425	0	0	0.247185	0.512935
k141_68121	10907	49.638	19.79	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;	1;131567;2;1783270;68336;976;200643;171549;2005473	1.00;0.98;0.98;0.98;0.98;0.98;0.98;0.98;0.98	based on 8/8 ORFs	2	1.46454	0.449374	0.232572	1.06366	1.55777	2.84626	0.183291	0.159478	0.0120883	0.965756
k141_29800	4007	32.094	6.69	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Mucispirillaceae;Mucispirillum*;	1;131567;2;200930;68337;191393;2945020;248038*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	1	1.15966	0	0.599365	1.97022	0.480912	0.581752	0	0	0.447824	2.69492
k141_17713	2883	51.162	6.68		1;131567	1.00;1.00	based on 3/3 ORFs	17	0.160012	0	0	0	1.858	0	7.04174	0.15217	0.173016	0
k141_43409	3097	52.050	11.17	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;0.86	based on 5/5 ORFs	22	0.138662	0.259237	3.01002	11.6095	0.134175	0.730391	0	0	0.299863	0.933375
k141_68131	2630	39.049	8.93	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Schaedlerella;uncultured Schaedlerella sp.*;	1;131567;2;1783272;1239;186801;3085636;186803;2676048;2676054;2676055*	1.00;1.00;1.00;0.86;0.86;0.86;0.86;0.86;0.86;0.86;0.86	based on 2/2 ORFs	23	0	0	2.78259	11.525	0	1.01281	0	0	0.207905	0.215713
k141_5606	25941	53.845	14.51	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;0.96;0.96;0.77;0.77;0.77;0.77;0.77	based on 20/20 ORFs	5	0.551406	0.00923733	0.378968	0.421199	0.101357	0.149215	0.017054	0.0206747	0.00427398	0.897984
k141_91475	3476	51.640	9.40	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;0.72;0.72;0.62;0.62;0.62;0.62;0.62	based on 3/3 ORFs	3	0.110073	1.95499	0	0	3.19532	0.966334	4.55912	0.104679	0	0.123489
k141_17717	3552	33.418	199.74	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Mucispirillaceae;Mucispirillum*;	1;131567;2;200930;68337;191393;2945020;248038*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	1	1.47579	0	0.381377	2.70789	0	1.29559	0	0.100248	0.11398	2.24696
k141_43411	7374	38.975	13.18	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;0.64;0.64;0.64	based on 11/11 ORFs	23	0.709305	0.0228636	0.774287	4.39813	0.142003	0.858896	0	0	0.687611	0.466477
k141_91492	3839	54.519	6.93	Bacteria;	1;131567;2	1.00;1.00;0.79	based on 5/5 ORFs	17	0.0902412	0	0	0	1.74641	0	5.2172	0	0.0975753	0
k141_5610	14042	56.609	9.59	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;0.92;0.92;0.91;0.91;0.91;0.91;0.91	based on 11/11 ORFs	28	0	0.176543	0.00610074	0.00641733	1.11607	1.63432	0.0349214	0.673521	0.0145864	0.0151342
k141_43430	7321	43.751	20.80	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;0.87;0.87;0.87;0.87;0.87	based on 9/9 ORFs	2	2.28291	0.649482	0.426435	1.53456	2.76128	4.749	0.21412	0.165187	0.0268309	1.50328
k141_17740	5795	48.318	7.47	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;0.94	based on 5/5 ORFs	22	0.0396036	0	1.2179	3.91867	0	0	0	0	0.171289	0.133291
k141_5625	4796	50.354	7.11		1	1.00	based on 5/5 ORFs	17	0	0	0	0	1.45468	0	4.3407	0	0	0
k141_91512	4235	46.399	5.72	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;	1;131567;2;1224;1236;91347;543	1.00;0.68;0.68;0.68;0.68;0.68;0.68	based on 10/10 ORFs	17	0	0	0	0	1.43508	0.260399	4.28713	0	0	0
k141_68183	7341	48.672	8.31	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 11/11 ORFs	13	0	0	0	0	0	0.0866635	0	4.71743	0.0266849	0
k141_91521	2943	53.381	8.59	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;1.00	based on 4/4 ORFs	22	0	0	1.24998	10.2266	0.148584	1.07844	0	0	0.4981	0.172269
k141_17754	4636	49.353	6.88	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	18	0.433164	1.33043	0.279849	0.706491	1.13768	1.3038	1.12132	0.117696	0	0.416535
k141_29881	5652	45.824	11.35	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;	1;131567;2;1783270;68336;976;200643;171549;815	1.00;1.00;1.00;0.77;0.77;0.77;0.77;0.77;0.77	based on 6/6 ORFs	10	0	1.08969	0.48953	0	0.684853	0.219298	1.14959	4.98868	0.0450165	0
k141_68191	2931	49.369	7.35	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	15	0	0.289433	0.280052	0	0	1.35911	0	0	10.3785	0.521047
k141_43463	2805	57.433	20.64	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;0.92;0.92;0.92;0.92;0.92;0.92;0.92	based on 4/4 ORFs	14	0.338069	0	0.458665	0.160822	0	0.890374	0	0	3.10713	8.91291
k141_17755	11748	36.900	42.92	Bacteria;	1;131567;2	1.00;0.82;0.82	based on 16/16 ORFs	25	2.90055	2.19792	1.534	1.29272	0.27041	0.456828	1.49673	1.34713	0.0312586	4.63785
k141_68193	11502	47.009	9.66	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 12/12 ORFs	16	0	0	0	0.908635	0.048638	0.0529531	0	1.7113	0	0.958648
k141_91550	2986	35.466	8.83	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Schaedlerella;uncultured Schaedlerella sp.*;	1;131567;2;1783272;1239;186801;3085636;186803;2676048;2676054;2676055*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.70;0.70;0.70	based on 3/3 ORFs	23	0	0	2.15864	9.36649	0	0	0	0	0.322572	0.669372
k141_17770	2814	47.655	12.69	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 4/4 ORFs	18	1.00773	1.88401	1.06338	1.91754	2.27527	1.47448	2.31884	0	0.181605	1.69583
k141_68216	6343	41.920	6.83	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;0.98;0.98;0.98;0.98;0.98	based on 6/6 ORFs	18	0.561954	0.741604	0.20929	0.408852	1.24746	0.46432	0.912766	0	0	0.29668
k141_91553	7434	52.381	11.04	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;0.84;0.84;0.84;0.84;0.84;0.59;0.59;0.59	based on 9/9 ORFs	16	0.21659	0	0.0653005	1.48827	0.256153	0.338035	0	2.6548	0	1.9439
k141_68223	4130	37.918	6.97	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;	1;131567;2;1783270;68336;976;200643;171549;1853231;574697	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.50;0.50	based on 5/5 ORFs	18	0.857697	0.874644	0.141049	0.593475	2.03712	1.91666	1.21108	0	0	0.262427
k141_43494	18870	48.802	9.71	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;0.95;0.95;0.94	based on 20/20 ORFs	22	0.0149402	0.00698291	0.385125	1.59912	0.00722835	0.0786963	0	0.00355202	0.0323089	0.167611
k141_29953	2844	51.442	6.61		1;131567	1.00;1.00	based on 3/3 ORFs	17	0	0.153706	0	0	3.34128	0.288707	5.53356	0	0.177794	0
k141_68251	3942	47.996	8.42	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;1.00	based on 5/5 ORFs	22	0	0.0800049	1.08376	7.16575	0.165634	0	0	0	0.185086	0.0960183
k141_29960	7188	55.690	10.52	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.51;0.51;0.51	based on 8/8 ORFs	28	0.025741	0.288745	0.0698466	0	2.41606	2.98294	0.111059	1.81149	0	0
k141_55038	136465	56.687	40.01	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;	1;131567;2;1783257;74201;203494;48461;1647988;239934	1.00;0.99;0.99;0.88;0.88;0.88;0.88;0.88;0.64	based on 120/123 ORFs	20	0.104482	0.00974676	0.160906	0.225244	0.543581	0.0860198	0.0317985	0.00502584	0.0732052	0.0719484
k141_68253	3299	43.589	6.93	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;0.64;0.64;0.64;0.64;0.64	based on 3/3 ORFs	28	0	0.571157	0.110529	0	3.07441	4.93492	0.105447	1.97562	0.396399	0
k141_55043	2991	57.807	7.88	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.92;0.92	based on 3/3 ORFs	14	0.148665	0	0.537858	0.282885	0	1.0441	0	0	2.41121	9.84025
k141_29976	3627	45.134	5.62	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;0.79;0.79;0.55;0.55;0.55	based on 6/8 ORFs	14	0.202198	0	0.0914419	0.0961872	0	0	0	0	0.546576	6.5784
k141_79554	290324	43.567	16.03	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;	1;131567;2;1783270;68336;976;200643;171549;815;816	1.00;0.99;0.99;0.84;0.84;0.84;0.84;0.84;0.77;0.62	based on 207/210 ORFs	10	0.000299798	0.0250745	0.0090625	0.00100582	0.0143215	0.00603959	0.0288104	0.148556	0.000580081	0.000831992
k141_29978	2817	29.854	4.86	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Mucispirillaceae;Mucispirillum;Mucispirillum schaedleri;	1;131567;2;200930;68337;191393;2945020;248038;248039	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.81	based on 3/3 ORFs	1	0.67039	0.156667	0.303177	2.87019	0.162173	0	0	0.637538	0.543655	2.63234
k141_68260	13732	43.075	12.31	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;	1;131567;2;1783270;68336;976;200643;171549;815	1.00;1.00;1.00;0.78;0.78;0.78;0.78;0.78;0.55	based on 13/14 ORFs	10	0	0.44173	0.140344	0	0.252515	0.0866857	0.480793	2.37441	0	0.00791261
k141_79570	2648	49.471	7.54	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	26	6.63855	0	1.544	1.98504	0	0.999084	0	0	0	1.48953
k141_29994	3860	40.104	8.98	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Schaedlerella;uncultured Schaedlerella sp.*;	1;131567;2;1783272;1239;186801;3085636;186803;2676048;2676054;2676055*	1.00;1.00;1.00;1.00;1.00;1.00;0.53;0.53;0.53;0.53;0.53	based on 2/2 ORFs	23	0	0	1.04956	8.40762	0	0.470179	0.0770237	0	0.193033	0.90127
k141_29998	3710	49.407	20.81	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 3/3 ORFs	24	13.3344	0	4.10762	1.10318	0.841487	0.508968	0	0	0.208958	4.3361
k141_17795	39126	54.562	13.95	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;0.95;0.95;0.76;0.76;0.76;0.76;0.76;0.67;0.63;0.63	based on 32/33 ORFs	27	0.416146	0.00243635	0.369324	0.230614	0.0218572	0.326437	0.00149933	0.00413103	0.129636	0.238793
k141_55076	15196	55.804	16.49	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;0.63;0.63;0.63;0.63;0.63	based on 10/11 ORFs	5	0.961831	0.00538383	0.791818	0.98086	0.122607	0.303375	0.0397585	0.0164317	0.0498204	1.34398
k141_5647	3789	49.987	10.94	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 3/3 ORFs	16	0	0	0	3.17297	0.896403	0.162655	0	5.02164	0.100167	3.32574
k141_17812	10752	49.898	8.67	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 6/10 ORFs	26	1.69114	0	0.447435	0.820909	0.0333961	0.464586	0	0	0	0.283943
k141_79576	18141	53.398	13.40	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;0.97;0.97;0.97;0.97;0.97;0.97;0.97;0.97	based on 15/15 ORFs	16	0.00404128	0.0037777	0.00365526	0.657485	0.117314	0.0780525	0	1.42968	0.00873944	0.870494
k141_43547	35519	62.744	12.05	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;uncultured Alistipes sp.*;	1;131567;2;1783270;68336;976;200643;171549;171550;239759;538948;538949*	1.00;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.98;0.98;0.93;0.93	based on 32/33 ORFs	19	0.0358425	0.285777	0.0429073	0.0671995	0.261139	0.460887	0.209221	0.262663	0.00455947	0.0354803
k141_79583	2859	51.836	6.01	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 5/5 ORFs	14	0	0	0.58867	0	0	0.571371	0	0	1.0556	8.5794
k141_43552	3995	60.225	26.58	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 4/4 ORFs	14	0.0833312	0	0.0753714	0	0	0	0	0	0.630726	6.7311
k141_17818	6023	43.849	7.32	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;	1;131567;2;1224;1236;91347	1.00;1.00;1.00;0.74;0.74;0.56	based on 6/6 ORFs	13	0	0	0	0	0	0.0643711	0.0632708	4.63709	0.0396415	0
k141_55092	7838	50.000	10.23	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;0.62;0.62;0.62;0.62;0.62	based on 7/7 ORFs	3	0	0.971361	0	0	1.25688	0.456129	2.63395	0.082351	0.0234081	0.0242872
k141_30010	30172	42.304	116.08	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;	1;131567;2;1783270;68336;976;200643;171549;815;909656	1.00;0.92;0.92;0.83;0.83;0.83;0.83;0.83;0.81;0.52	based on 23/23 ORFs	9	1.22865	4.12292	0.783586	0.547647	3.31079	2.20088	4.29248	0.00138935	0.00315935	0.234377
k141_17829	4872	54.823	6.46	Bacteria;	1;131567;2	1.00;1.00;0.70	based on 3/3 ORFs	17	0	0	0	0	1.68074	0	3.6745	0.053285	0.0605845	0
k141_5682	2573	49.281	6.20	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	28	0	0.563367	0	0	3.30462	7.75997	0.173348	0.955235	0	0.225376
k141_55112	2932	42.394	7.01	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 4/4 ORFs	18	0.773541	1.5908	0.279861	0.588768	2.99402	1.90146	1.46847	0	0	1.73564
k141_5686	2664	33.859	6.51	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Mucispirillaceae;Mucispirillum*;	1;131567;2;200930;68337;191393;2945020;248038*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	1	0.749605	0	0.678003	3.03105	0.181336	3.2904	0.161708	0.534653	1.01316	4.41507
k141_79593	9592	43.151	74.31	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 7/7 ORFs	6	0	0.0270248	8.41991	5.9275	0.0279746	0.203043	0	0.34367	14.4108	4.80021
k141_30024	4804	58.139	9.53	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 4/4 ORFs	3	0	0.969654	0	0	2.06323	0.505919	4.17707	0.164412	0	0.0646519
k141_5689	3231	47.942	15.76	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 3/4 ORFs	26	10.3193	0	3.68737	3.87872	0	3.13163	0	0.121156	0	1.14341
k141_17853	4805	51.342	5.44	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 4/4 ORFs	17	0	0	0	0	1.1148	0	3.33033	0.0547814	0.124572	0
k141_91557	81285	53.550	22.98	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;0.94;0.94;0.94;0.94;0.94;0.94;0.94;0.94	based on 64/64 ORFs	2	0.223833	0.087683	0.0433308	0.161634	0.279501	0.431531	0.0246642	0.0168454	0.00195883	0.165076
k141_30025	3578	36.361	112.37	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;	1;131567;2;1783270;68336;976;200643;171549;815;909656	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.88	based on 4/4 ORFs	9	9.76536	34.3774	5.82574	3.85475	27.7448	18.2405	29.8512	0.0987959	0.22466	2.91371
k141_17862	2928	54.542	15.54	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 3/3 ORFs	14	0.930787	0	1.96438	3.98505	0	4.90283	0	0	6.87729	9.92019
k141_43601	7749	45.038	23.93	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Schaedlerella;uncultured Schaedlerella sp.*;	1;131567;2;1783272;1239;186801;3085636;186803;2676048;2676054;2676055*	1.00;1.00;1.00;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99	based on 7/7 ORFs	22	0.0221488	0	0.741226	3.54022	0	0.194444	0	0	0.0239488	0.124241
k141_30034	7387	49.980	8.07	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;0.86;0.86;0.86;0.86;0.86	based on 7/7 ORFs	22	0	0.0227832	0.617251	3.687	0.0471679	0.128381	0	0.0231784	0.184475	0.218746
k141_91574	4716	54.347	9.66	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Schaedlerella;uncultured Schaedlerella sp.*;	1;131567;2;1783272;1239;186801;3085636;186803;2676048;2676054;2676055*	1.00;1.00;1.00;1.00;1.00;1.00;0.66;0.66;0.66;0.66;0.66	based on 4/4 ORFs	22	0	0	1.89304	6.429	0.0578636	0.104995	0	0	0.193977	0.268349
k141_55131	21348	54.825	14.05	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;0.98;0.98;0.98;0.98;0.98;0.87;0.87;0.87	based on 20/20 ORFs	27	0.642021	0	0.657242	0.324851	0.0536527	0.507268	0	0	0.198793	0.356861
k141_79624	8958	38.681	7.71		1	1.00	based on 10/10 ORFs	18	0.49721	0.542246	0.25484	0.441518	0.769789	0.349201	0.443342	0	0	0.502029
k141_30057	7010	58.160	10.71	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;0.70;0.70;0.70;0.70;0.70;0.68;0.68;0.68	based on 7/7 ORFs	28	0	0.531292	0.0489592	0.23175	2.357	3.37395	0.11677	1.44136	0.0292644	0
k141_30062	3940	65.051	10.32	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;uncultured Alistipes sp.*;	1;131567;2;1783270;68336;976;200643;171549;171550;239759;538948;538949*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.84;0.84	based on 5/5 ORFs	19	0.171348	2.08224	0.232471	0.244535	2.32123	3.30938	1.47855	2.68869	0	0.0961158
k141_55150	4441	57.239	6.09	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;0.92;0.92;0.92;0.92	based on 4/4 ORFs	14	0.134868	0	0	0	0.195755	0.236802	0	0	0.656231	6.05223
k141_17906	6546	50.550	9.27	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 5/5 ORFs	3	0.0620753	0.667307	0	0	1.56172	0.490464	3.10674	0.0590334	0	0
k141_17920	2686	52.494	5.55	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 4/4 ORFs	14	0	0	0.166736	0	0	0.323672	0	0	1.39528	8.47928
k141_5786	2779	44.692	9.07	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/5 ORFs	8	0	0.16098	0	4.25999	0.333277	0	0	5.56828	0	3.67082
k141_17926	2968	37.938	105.04	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;	1;131567;2;1783270;68336;976;200643;171549;815	1.00;1.00;1.00;0.91;0.91;0.91;0.91;0.91;0.51	based on 6/6 ORFs	9	8.1528	38.1054	5.87193	3.73472	30.6792	23.5928	38.5623	0	0	2.54068
k141_91610	15441	38.663	7.14	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;	1;131567;2;1224;1236;91347	1.00;1.00;1.00;1.00;1.00;1.00	based on 12/12 ORFs	13	0	0.00521434	0.0100907	0.00530715	0.0269881	0.0587648	0.00962671	1.89912	0.0180945	0.00625801
